12 13 0 18235 2420 0 12
20 23 2.433498
1 19 8.794001
21 4 3.708355
3 22 0.860961
16 22 1.561705
0 19 7.907617
2 18 7.556458
22 8 2.307376
15 22 5.126256
9 12 0.766976
17 12 4.084080
22 19 1.095276
0 8 35.710539 8.804277
0 4 11.118140 8.020513
1 7 35.032320 25.463256
1 5 15.016295 1.226873
2 7 4.848266 5.500892
3 8 32.758709 12.887474
4 10 30.491053 15.939794
4 8 20.710362 1.016218
4 5 2.862325 28.252343
5 6 39.155099 2.679390
7 10 22.763799 12.492228
9 10 4.285150 8.519789
10 11 32.824776 11.697930
