15 15 1 30267 1499 0 12
3 16 7.883375
20 16 0.419928
3 17 9.168491
9 13 8.657485
14 10 1.345288
3 15 3.271108
23 18 5.758448
5 7 3.932299
11 6 3.894497
9 24 8.626544
19 19 9.774220
22 8 3.119706
12 17 7.267692
4 0 9.837883
12 19 6.530707
0 5 1.915487 1.859453
1 8 27.661046 21.077057
1 2 1.062399 21.740054
2 5 28.207315 3.507468
3 11 26.530345 15.512490
3 5 17.062947 10.045281
4 9 29.379256 15.229614
4 7 0.716918 15.326045
6 11 26.299991 15.304140
7 14 15.542696 26.878713
7 8 10.475315 10.900484
8 14 7.410336 25.612802
8 13 33.082666 15.224534
10 14 38.532126 8.138763
12 14 5.858746 3.107672
