13 17 0 35312 959 0 12
7 5 3.637704
5 8 6.466868
13 5 6.247418
14 8 1.003966
16 22 0.015946
19 13 2.490785
20 14 2.763510
13 16 0.560350
16 4 9.497842
14 17 2.932327
17 9 3.973152
11 10 1.075934
5 9 6.989343
0 12 9.313593 7.078393
0 3 11.537867 10.722684
1 12 23.167375 1.093398
1 11 10.349475 7.808234
1 8 26.668153 18.376152
2 10 24.136781 10.554126
2 9 32.575718 21.328594
2 5 15.894285 18.351007
3 5 35.741581 8.505399
4 5 33.981276 16.707522
5 11 34.460964 12.972202
5 10 30.694394 8.278489
5 6 36.286460 1.609198
7 9 17.244313 2.428408
8 11 32.989496 10.188289
8 10 35.490140 5.762107
9 11 21.519983 8.054268
