13 17 1 916 413 0 12
7 5 2.894462
5 8 8.021885
13 5 4.161829
14 8 8.451511
16 22 8.480420
19 13 7.616125
20 14 8.812961
13 16 0.071949
16 4 7.701447
14 17 8.358938
17 9 0.077556
11 10 4.074918
5 9 2.944537
0 12 12.045314 5.988116
0 3 0.537691 9.410616
1 12 7.496132 1.433593
1 11 8.578030 11.302953
1 8 29.186312 22.846919
2 10 32.010751 8.091875
2 9 7.668360 12.851437
2 5 12.088651 19.761701
3 5 22.093126 14.114804
4 5 31.932926 15.099836
5 11 17.472545 16.818966
5 10 29.204942 7.362769
5 6 26.142404 1.864089
7 9 6.160143 2.121700
8 11 36.310403 12.975291
8 10 0.011966 7.385712
9 11 27.365266 9.206654
