16 23 0 17794 333 0 12
3 14 4.921925
1 21 9.238799
8 6 0.326836
4 11 5.770064
10 1 0.514880
0 0 8.542964
14 4 0.656534
15 12 0.773299
11 6 3.152490
7 1 1.873495
3 16 2.711834
14 11 7.026323
10 13 4.596500
8 20 3.856826
5 10 6.900077
14 0 8.203270
0 14 23.499214 7.421703
0 10 31.522638 2.973478
0 8 13.803459 14.189152
1 15 32.987945 38.834097
2 14 22.924021 6.526533
3 14 8.143274 2.372215
3 13 22.896721 13.431797
3 11 34.239392 13.902985
4 15 16.919281 6.169394
4 14 21.911434 14.753547
4 13 19.945783 24.402369
4 9 23.701095 4.875347
5 14 35.851969 18.849987
5 12 5.825762 21.242199
6 9 39.406696 9.763283
6 7 37.661003 15.850165
7 15 18.108406 18.937187
8 14 33.072138 12.472258
8 11 12.077506 10.482866
8 10 4.124132 21.149546
10 13 13.156457 12.006102
11 13 9.553220 14.133961
11 12 27.879344 8.503004
