18 23 0 23392 312 0 12
2 14 9.212653
19 19 8.708856
4 11 4.702596
12 14 5.170739
15 24 7.889751
15 10 0.602446
15 17 3.284799
24 15 9.125897
11 12 7.751961
22 1 4.301368
21 6 9.803096
20 9 4.394747
6 1 9.645279
13 4 1.098593
5 5 2.583823
13 12 6.235537
0 11 7.897000
15 21 1.437362
0 16 28.620620 6.897251
0 8 10.794884 12.770664
0 7 2.371008 42.717259
0 5 26.976727 26.922179
0 3 27.715667 10.479564
1 11 38.721441 12.749402
2 14 7.595126 8.746737
2 5 36.328574 20.311553
3 15 25.115870 3.816861
3 13 1.417278 19.782768
3 6 29.746202 6.535730
3 4 20.831841 15.300987
4 10 17.203868 22.448309
4 8 17.660484 20.626339
5 15 16.814212 2.980173
5 12 38.664145 20.176916
5 10 38.816849 8.190881
5 9 3.022464 14.097992
5 7 8.633349 10.601374
9 13 3.106113 16.601766
11 15 0.743707 14.536420
12 14 13.867206 4.311486
15 17 35.384420 11.141551
