15 15 1 26086 1874 0 12
3 16 8.752298
20 16 2.120369
3 17 1.290873
9 13 0.453254
14 10 7.405644
3 15 9.801819
23 18 7.867184
5 7 4.409226
11 6 1.368494
9 24 5.294918
19 19 1.546734
22 8 2.109836
12 17 7.062883
4 0 6.126963
12 19 7.202617
0 5 36.399747 1.191469
1 8 38.820953 18.004277
1 2 17.265367 17.658512
2 5 33.852107 2.119093
3 11 15.640438 21.232070
3 5 1.210783 10.504120
4 9 28.813537 20.748294
4 7 23.343707 10.862120
6 11 14.280193 16.035263
7 14 25.635745 23.793311
7 8 27.714477 6.676253
8 14 21.539674 18.613784
8 13 38.284153 16.869105
10 14 1.627797 11.852157
12 14 12.234465 3.326784
