15 15 1 23660 441 0 12
3 16 2.014292
20 16 3.036734
3 17 7.673615
9 13 0.440976
14 10 4.571778
3 15 7.057947
23 18 7.535404
5 7 3.713532
11 6 7.915478
9 24 5.662332
19 19 1.217613
22 8 0.543172
12 17 6.980100
4 0 4.583818
12 19 5.717557
0 5 15.992299 1.057596
1 8 39.666856 18.694514
1 2 15.692695 19.660582
2 5 25.516388 3.510261
3 11 22.853099 15.217575
3 5 21.730739 11.389664
4 9 2.391823 20.920575
4 7 16.523882 12.505902
6 11 24.876450 12.675152
7 14 12.212896 16.399454
7 8 35.450128 6.563842
8 14 18.017690 13.805881
8 13 25.003840 15.468561
10 14 29.284726 11.005425
12 14 1.223412 2.646212
