14 15 0 21227 878 0 10
8 35 6.475621
27 6 16.453269
3 29 11.198194
34 23 15.770379
13 10 3.639632
19 38 19.724230
20 30 14.437589
17 32 11.957621
46 45 2.028795
28 24 1.044659
6 32 19.935153
31 8 16.902230
36 23 18.987749
17 29 19.695268
0 2 42.353877 14.694169
1 11 14.630780 6.671455
2 10 10.194566 5.237672
2 5 13.896944 29.517707
2 4 5.811020 27.901555
3 11 43.258504 22.107810
3 9 12.891386 11.816896
4 11 18.761363 30.017232
5 7 49.060270 9.402193
6 11 2.326347 29.464216
6 10 18.993616 25.027682
6 9 24.580190 10.327384
7 8 6.708909 62.853986
11 13 48.725552 38.964678
12 13 24.661210 39.437067
