17 22 0 26032 1160 0 10
31 19 9.369201
24 47 10.822915
8 34 1.162649
22 32 18.698221
7 13 10.142593
16 49 7.100603
30 2 10.153357
34 18 6.673858
33 45 15.810675
41 0 14.632842
11 30 17.534754
19 29 18.246109
33 27 6.950744
29 22 1.391542
34 37 0.389368
38 11 11.045661
6 23 2.351557
0 13 26.937017 3.709606
0 7 38.397349 5.441618
0 3 32.100147 29.445300
1 8 18.246763 13.492827
1 3 48.920085 20.397057
2 13 46.745712 37.050149
2 4 16.364631 26.813461
3 14 40.826601 18.243866
4 15 16.914268 43.037467
4 11 37.022762 26.473233
4 10 32.867728 32.238187
5 16 28.879764 42.648418
5 15 22.164722 67.360451
6 10 30.183466 65.142341
7 13 23.870776 9.366252
7 11 24.581126 32.017048
9 12 22.101893 28.615208
10 16 43.922006 10.835226
10 11 36.153605 8.739816
11 16 21.595813 17.802426
12 15 38.760526 28.521898
12 14 48.843005 13.736477
