19 20 1 37524 2441 0 10
9 29 19.623610
1 5 16.289572
4 16 19.691239
29 49 10.040125
43 37 7.938463
14 32 15.092284
11 15 10.406065
35 23 4.306202
18 13 7.515083
14 20 14.309188
41 21 13.129398
36 19 0.533308
49 25 18.831857
20 11 12.950659
36 25 1.417290
44 20 2.450940
49 12 1.937224
26 5 3.504893
29 39 19.406810
0 11 28.284185 30.684741
1 9 18.944688 35.001835
1 3 3.968818 61.205518
2 15 41.087521 77.118754
2 8 29.123227 20.574292
2 5 48.504074 35.388698
3 5 34.503791 35.450286
4 14 3.282566 27.154774
6 13 35.462882 10.705698
6 8 15.115453 11.545924
7 16 15.070700 19.318086
7 11 5.583860 8.076253
10 18 30.315595 26.890350
10 17 18.277693 25.935164
10 15 17.889317 5.385906
10 12 38.444910 11.948603
11 14 4.963068 11.540820
12 15 4.851613 8.116115
12 14 3.309634 15.322290
13 16 30.780428 55.677771
