15 18 1 45044 463 0 10
12 17 10.817535
10 2 16.077431
32 25 5.648781
1 32 14.644190
1 2 10.613358
23 20 1.813714
9 13 2.186595
31 1 16.014867
26 24 0.268758
37 29 15.766390
2 14 1.274770
22 20 1.825677
5 21 0.460767
34 28 3.619553
41 20 4.773180
0 13 7.832326 44.149683
0 5 41.977591 12.534231
1 11 42.164097 30.452029
1 8 20.457738 50.105648
1 4 13.048548 14.547376
2 14 12.968239 16.418793
2 13 30.382384 7.084244
2 9 48.002918 6.476120
3 12 40.763581 13.443134
5 12 44.036696 22.399441
5 8 16.659154 6.729698
6 12 7.334144 17.799671
6 11 38.919160 19.882621
6 10 21.895243 8.558972
7 11 19.569953 37.872719
8 11 29.818071 9.484078
9 13 38.794432 4.895350
12 13 47.784555 42.837410
