17 22 1 4350 588 0 10
31 19 9.378080
24 47 1.402511
8 34 13.934412
22 32 7.216963
7 13 2.909876
16 49 1.884506
30 2 13.710696
34 18 19.235289
33 45 6.301001
41 0 7.372313
11 30 16.725672
19 29 11.595082
33 27 1.921439
29 22 8.004258
34 37 16.734842
38 11 0.191878
6 23 6.719579
0 13 18.687925 5.098599
0 7 20.587896 5.461631
0 3 14.152816 19.855486
1 8 12.308853 15.317924
1 3 15.063272 27.272682
2 13 2.785282 28.004859
2 4 15.815140 40.741164
3 14 0.399255 19.819926
4 15 44.272889 31.469014
4 11 5.362435 23.069578
4 10 5.762168 27.436206
5 16 46.980411 39.620658
5 15 0.102642 85.689592
6 10 17.586995 35.045188
7 13 2.263704 11.774032
7 11 12.644587 31.393386
9 12 20.741913 39.960321
10 16 33.740190 14.319858
10 11 16.305591 13.688864
11 16 25.006207 27.504260
12 15 3.941964 27.279814
12 14 28.261840 15.635896
