13 14 1 37860 846 0 10
36 30 3.253052
28 4 11.539726
28 24 3.409151
31 18 5.991636
4 43 6.716054
8 10 3.025663
15 3 18.641366
32 22 7.110057
1 22 17.879906
33 36 15.895885
46 11 13.872506
27 32 1.876057
28 16 12.837076
0 12 49.747108 20.021469
0 9 8.731877 8.951421
1 8 15.706248 55.462954
1 5 4.596034 30.935059
2 12 46.139927 8.298679
3 12 21.826335 6.923388
3 9 22.502494 28.181337
3 7 38.863658 6.120327
3 4 25.637533 69.963316
4 8 23.916592 41.152040
5 7 11.975379 45.165216
6 7 41.724570 46.251536
8 11 8.481867 32.636327
10 12 48.318505 32.290796
