10 16 1 208 371 0 10
13 31 0.350717
30 28 7.262556
22 23 12.814465
35 16 11.924981
0 19 6.909915
8 0 19.770232
23 35 5.471409
21 8 16.935413
29 14 7.129317
29 32 2.534416
0 9 11.502222 30.735738
0 2 38.182838 20.237645
1 9 28.785098 5.349558
1 8 7.789641 27.851121
1 6 12.670570 18.465196
2 8 4.235328 17.800951
2 7 49.054696 26.352694
2 6 20.948022 15.963524
3 8 1.597922 9.127710
3 6 14.661209 33.646035
4 9 25.738237 59.556263
5 8 25.735549 41.804434
5 7 0.092386 16.958890
6 9 19.229213 10.083924
7 9 42.984422 46.766756
7 8 38.293050 15.113050
