19 20 0 1589 537 0 10
9 29 0.878963
1 5 13.491770
4 16 10.810144
29 49 14.258298
43 37 18.260384
14 32 16.498542
11 15 15.020675
35 23 0.368011
18 13 4.711636
14 20 17.349871
41 21 2.840097
36 19 16.081372
49 25 11.958075
20 11 4.377098
36 25 11.216580
44 20 16.922174
49 12 13.007078
26 5 8.844576
29 39 14.113180
0 11 43.437253 41.580542
1 9 44.469251 22.329127
1 3 12.758562 99.560468
2 15 22.631393 48.372937
2 8 39.613515 15.480584
2 5 0.137511 21.397335
3 5 40.432248 41.629952
4 14 27.456667 21.439617
6 13 18.409226 16.956426
6 8 37.003236 9.465359
7 16 8.383030 28.554247
7 11 20.391745 7.759972
10 18 5.046223 38.194997
10 17 30.583653 43.176171
10 15 20.544635 5.538028
10 12 9.771513 11.782576
11 14 22.112863 7.677827
12 15 9.431129 7.670803
12 14 14.406853 22.066571
13 16 38.931969 47.624552
