10 16 0 22338 323 0 10
13 31 0.340419
30 28 14.753415
22 23 18.746506
35 16 9.427451
0 19 3.884738
8 0 8.197161
23 35 14.681971
21 8 7.953935
29 14 16.889288
29 32 8.870687
0 9 31.438615 17.659599
0 2 36.686026 20.479804
1 9 23.215592 7.017432
1 8 22.456126 20.708705
1 6 21.248701 14.648906
2 8 7.447557 18.849460
2 7 35.201505 28.390821
2 6 42.651359 21.615982
3 8 46.254442 12.296799
3 6 42.547888 31.527889
4 9 20.999678 58.777375
5 8 39.340234 40.095170
5 7 39.143270 28.870450
6 9 31.273233 8.027458
7 9 2.056356 29.866122
7 8 14.106884 10.689990
