13 14 1 32730 406 0 10
36 30 17.745448
28 4 16.392677
28 24 13.534239
31 18 12.347643
4 43 9.841902
8 10 8.254234
15 3 6.964616
32 22 15.670577
1 22 10.463921
33 36 1.066216
46 11 3.230058
27 32 2.678059
28 16 1.281225
0 12 32.672560 25.985981
0 9 40.563755 7.109831
1 8 32.109498 61.850556
1 5 39.303618 41.515227
2 12 11.683188 13.272651
3 12 20.515228 6.861474
3 9 29.721969 27.483103
3 7 44.135969 6.971892
3 4 43.342940 51.722615
4 8 11.263212 37.547196
5 7 19.368697 41.418350
6 7 47.814123 43.784244
8 11 25.044409 48.348353
10 12 39.445777 27.638940
