15 18 1 4590 1023 0 10
12 17 7.749168
10 2 4.455821
32 25 10.619585
1 32 7.068583
1 2 12.694680
23 20 10.883415
9 13 16.900489
31 1 18.170472
26 24 16.397162
37 29 11.429093
2 14 6.920258
22 20 16.379833
5 21 15.680014
34 28 3.443923
41 20 5.277138
0 13 3.220245 46.744386
0 5 31.888991 15.178295
1 11 42.103904 28.750539
1 8 34.052535 43.408903
1 4 38.909908 10.809320
2 14 2.302724 16.806316
2 13 41.903639 5.982743
2 9 32.522984 8.979437
3 12 31.257177 14.344475
5 12 28.948016 21.298693
5 8 36.280483 6.299388
6 12 8.420057 12.736507
6 11 49.771971 22.818558
6 10 18.222971 10.708524
7 11 34.330510 37.410586
8 11 33.993483 9.211148
9 13 47.977044 5.537196
12 13 4.000461 39.309263
