17 22 0 32113 929 0 10
31 19 19.193240
24 47 8.823862
8 34 16.723387
22 32 8.115485
7 13 18.564778
16 49 19.630673
30 2 4.594936
34 18 1.844146
33 45 13.565691
41 0 9.980973
11 30 10.516940
19 29 8.147949
33 27 7.875012
29 22 9.544596
34 37 10.174693
38 11 4.577779
6 23 7.212034
0 13 7.354337 3.698527
0 7 14.766790 4.898525
0 3 20.828218 23.758553
1 8 21.189308 17.947779
1 3 11.708243 25.425197
2 13 32.057921 34.541702
2 4 21.137337 34.448489
3 14 3.987031 20.810665
4 15 0.329732 39.107535
4 11 12.022488 20.159591
4 10 5.009340 21.591775
5 16 36.769506 53.449752
5 15 16.306586 71.397513
6 10 5.163180 38.207693
7 13 17.901484 11.748877
7 11 43.032667 27.229468
9 12 0.645744 42.384463
10 16 0.386961 9.944195
10 11 5.134952 11.524830
11 16 5.481178 20.496324
12 15 42.982450 22.409923
12 14 48.770573 17.595141
