10 16 1 38709 1088 0 10
13 31 17.200401
30 28 14.116934
22 23 1.256754
35 16 16.270765
0 19 19.478702
8 0 2.295770
23 35 9.682905
21 8 1.498420
29 14 5.437437
29 32 9.440745
0 9 35.536302 30.083124
0 2 12.289475 16.920078
1 9 4.566979 6.561684
1 8 34.291239 16.681089
1 6 46.376570 19.019382
2 8 21.097097 16.179977
2 7 30.350691 29.687761
2 6 37.070567 19.307981
3 8 25.907254 11.149954
3 6 4.491726 27.637756
4 9 4.494202 45.556143
5 8 24.814997 45.320944
5 7 38.480814 29.054480
6 9 19.378377 10.807510
7 9 44.148015 46.663512
7 8 36.053548 18.596048
