19 20 1 40104 363 0 10
9 29 7.941483
1 5 13.977528
4 16 2.587355
29 49 13.212408
43 37 11.171333
14 32 16.143145
11 15 13.933598
35 23 18.099183
18 13 19.947184
14 20 4.902058
41 21 15.518698
36 19 4.138868
49 25 7.276601
20 11 11.302830
36 25 15.747466
44 20 16.610738
49 12 15.420803
26 5 4.616666
29 39 5.079284
0 11 27.497796 52.486471
1 9 32.274075 39.498612
1 3 45.295534 61.790050
2 15 22.431016 43.212898
2 8 26.031830 19.297860
2 5 15.160902 24.680727
3 5 0.347615 43.477510
4 14 28.916559 19.902118
6 13 11.987153 15.418574
6 8 23.523904 9.282221
7 16 26.005698 22.025980
7 11 22.202284 5.139092
10 18 40.577726 40.755940
10 17 35.724046 27.007127
10 15 23.112614 5.004604
10 12 20.276258 17.606309
11 14 47.917824 6.073249
12 15 9.848917 7.431739
12 14 6.298384 24.235473
13 16 10.604407 47.750725
