16 20 1 28395 758 0 10
3 9 15.718256
40 23 6.672973
6 47 11.182464
15 15 9.272586
28 26 17.023232
19 26 4.724046
15 38 7.969390
31 15 8.160274
14 48 16.506438
38 11 14.655286
23 13 10.882167
5 15 8.534446
30 39 13.503145
15 33 8.434027
1 33 4.042610
4 4 1.116780
0 3 42.396183 19.408871
1 15 36.288246 55.661510
2 8 39.366966 9.455564
2 5 39.342921 44.335550
3 7 34.485536 30.375950
3 6 7.171151 38.824579
4 10 9.770712 26.544506
4 7 34.584863 14.602451
4 6 41.992143 27.051884
5 13 19.011224 9.314541
6 14 27.689802 15.996561
6 13 45.068353 8.941191
7 13 16.617327 30.984476
8 11 48.085880 45.427646
9 12 26.510994 51.078645
11 15 10.034984 11.239280
11 14 19.247538 25.411711
11 13 27.548095 39.668334
12 15 36.077928 51.112386
12 13 3.539349 21.613149
