19 20 1 47010 1458 0 10
9 29 8.100830
1 5 13.947108
4 16 4.546375
29 49 18.602774
43 37 10.572240
14 32 7.562399
11 15 5.521639
35 23 15.138960
18 13 17.386068
14 20 8.474174
41 21 12.481288
36 19 11.239666
49 25 7.457286
20 11 9.029852
36 25 18.255387
44 20 6.233612
49 12 1.337328
26 5 0.530273
29 39 13.275085
0 11 1.716793 33.717191
1 9 49.101056 20.791279
1 3 14.628407 104.199888
2 15 39.112236 61.601459
2 8 45.506810 16.088280
2 5 2.750309 37.391697
3 5 33.955571 29.817141
4 14 12.265821 17.814627
6 13 33.022244 11.894696
6 8 48.233570 11.075947
7 16 47.255354 27.236394
7 11 4.586578 6.550525
10 18 2.011419 28.512080
10 17 31.482598 22.030425
10 15 1.550730 3.500941
10 12 13.907062 11.568577
11 14 17.042786 6.392103
12 15 3.164605 8.910693
12 14 39.627796 21.234510
13 16 37.853906 53.552378
