18 25 0 7475 401 0 10
41 8 2.066019
27 17 12.353079
13 27 5.823927
42 11 0.555448
48 2 6.581864
7 5 8.965122
22 5 1.545046
39 14 10.198251
33 41 19.831691
45 39 1.789495
11 40 6.206919
40 26 9.851515
43 2 8.349320
31 24 7.015872
39 48 4.938949
27 1 3.382854
23 33 4.880213
12 39 6.776775
0 15 14.072935 29.918365
0 12 25.348105 6.413300
0 4 18.473354 11.127772
0 3 32.106338 3.616659
1 13 31.870080 9.421737
1 5 49.263950 33.977346
1 4 28.003382 36.989909
2 17 36.226311 19.301869
2 10 46.601307 20.884775
2 8 33.254617 28.631265
2 4 8.218343 62.020127
3 7 37.614232 7.443998
4 12 8.601653 8.284713
4 8 45.194503 46.092305
6 15 17.354443 8.587715
6 13 12.629500 26.126877
7 16 12.838027 40.452282
8 16 41.776195 22.533261
8 13 45.162008 27.836533
8 11 39.742514 24.459471
9 14 46.720868 16.664589
9 11 48.698581 24.794332
10 17 19.153111 2.113521
10 16 4.116251 23.596286
11 13 43.564007 12.124516
