17 22 0 46484 496 0 10
31 19 1.454768
24 47 1.344938
8 34 8.743885
22 32 11.546122
7 13 10.431972
16 49 6.428719
30 2 6.398633
34 18 13.052697
33 45 9.780914
41 0 11.478909
11 30 13.872243
19 29 18.078002
33 27 12.810106
29 22 17.811098
34 37 14.460669
38 11 9.667388
6 23 15.609716
0 13 12.908047 3.889887
0 7 22.746501 6.017036
0 3 21.747284 24.187431
1 8 4.335622 12.472594
1 3 27.340680 22.987859
2 13 5.160891 45.882542
2 4 21.865954 26.628672
3 14 16.692185 15.287431
4 15 37.663115 58.230724
4 11 9.797463 37.108846
4 10 25.403855 18.742526
5 16 32.356970 46.938528
5 15 29.444753 52.764969
6 10 4.612207 43.571126
7 13 38.550704 8.400441
7 11 19.539448 34.834790
9 12 38.774181 28.981832
10 16 27.946124 15.877475
10 11 9.928086 9.758793
11 16 36.475490 23.561906
12 15 27.132227 29.257822
12 14 0.598605 18.418685
