13 14 0 9160 708 0 10
36 30 2.411414
28 4 4.191121
28 24 12.759439
31 18 16.880055
4 43 1.776950
8 10 15.794266
15 3 17.680827
32 22 2.377970
1 22 1.098544
33 36 6.024690
46 11 12.041399
27 32 17.147538
28 16 19.714851
0 12 42.209530 22.188287
0 9 23.067015 12.809878
1 8 20.471197 41.035056
1 5 18.473048 30.433623
2 12 44.423906 8.943585
3 12 5.281992 6.302612
3 9 43.088378 22.778568
3 7 48.502276 5.354083
3 4 5.038622 51.667394
4 8 30.684288 23.135463
5 7 46.730948 46.655409
6 7 26.422886 43.406252
8 11 41.071587 50.662014
10 12 5.994741 29.580071
