14 15 1 8326 251 0 10
8 35 2.042923
27 6 4.093251
3 29 1.477688
34 23 8.515079
13 10 13.280561
19 38 16.866880
20 30 0.898673
17 32 14.311273
46 45 19.257079
28 24 7.099936
6 32 10.463965
31 8 14.993824
36 23 18.173367
17 29 10.671879
0 2 23.762727 9.223783
1 11 31.590064 5.254946
2 10 45.014251 7.030744
2 5 26.435535 32.301790
2 4 1.156250 34.711543
3 11 10.523289 23.836878
3 9 18.069206 8.264162
4 11 17.863044 26.433826
5 7 28.085503 11.660840
6 11 45.881258 38.418236
6 10 11.297572 28.106985
6 9 1.619882 17.609692
7 8 36.191156 61.702315
11 13 23.235669 35.016252
12 13 14.803138 29.359565
