14 15 1 49425 1663 0 10
8 35 12.792494
27 6 19.903542
3 29 12.468171
34 23 14.579831
13 10 13.246349
19 38 17.271789
20 30 0.931945
17 32 2.475574
46 45 2.934445
28 24 16.700409
6 32 16.462271
31 8 8.610047
36 23 5.857254
17 29 1.085733
0 2 30.133752 12.000326
1 11 18.742646 4.795889
2 10 47.840948 7.268939
2 5 38.332310 23.452086
2 4 39.705052 42.795686
3 11 42.329040 27.566578
3 9 36.293719 10.933517
4 11 47.465518 20.534264
5 7 38.671989 8.346253
6 11 47.153351 47.828067
6 10 30.340245 21.247587
6 9 27.451429 18.066565
7 8 47.668935 54.998808
11 13 27.684857 34.931819
12 13 33.845587 27.573634
