16 20 0 43187 1498 0 10
3 9 19.663883
40 23 0.990705
6 47 7.828931
15 15 3.300915
28 26 12.106849
19 26 13.464197
15 38 0.880579
31 15 6.450468
14 48 1.913652
38 11 2.958359
23 13 11.342699
5 15 19.099493
30 39 8.154933
15 33 2.220446
1 33 2.179968
4 4 2.202349
0 3 44.822865 22.304486
1 15 34.980457 43.601960
2 8 11.323280 9.119435
2 5 32.241174 48.451335
3 7 31.249466 29.237364
3 6 9.187795 38.670914
4 10 43.532455 18.880140
4 7 16.935458 16.796170
4 6 43.228403 33.971529
5 13 26.276341 12.123659
6 14 27.389193 22.860713
6 13 31.673028 9.240251
7 13 20.759258 40.837907
8 11 5.172422 54.332844
9 12 34.871682 44.443831
11 15 9.434283 13.404274
11 14 14.235114 29.389897
11 13 36.250883 38.882370
12 15 42.501600 65.887612
12 13 16.925155 22.130461
