18 25 0 26517 325 0 10
41 8 17.227351
27 17 11.821072
13 27 8.948424
42 11 18.916261
48 2 14.024348
7 5 13.192821
22 5 6.627608
39 14 6.863273
33 41 4.210553
45 39 11.598101
11 40 18.824944
40 26 3.253946
43 2 13.148632
31 24 9.953919
39 48 13.601336
27 1 15.604189
23 33 17.207316
12 39 7.182438
0 15 21.870685 19.721080
0 12 6.223122 9.768337
0 4 37.211496 9.566537
0 3 14.281075 3.608233
1 13 9.436295 8.458915
1 5 47.665142 28.487232
1 4 4.137378 33.456856
2 17 37.192403 18.596514
2 10 12.278692 13.528602
2 8 17.997049 34.263536
2 4 30.700838 68.334183
3 7 26.499234 8.230070
4 12 29.863880 8.883570
4 8 22.839042 42.941804
6 15 44.402322 8.820221
6 13 31.871031 38.177169
7 16 18.020624 32.923747
8 16 18.154838 22.563112
8 13 45.145333 18.908432
8 11 7.692085 27.291143
9 14 43.504914 11.807812
9 11 19.402971 15.420739
10 17 32.575049 2.761741
10 16 49.070322 15.724961
11 13 26.769830 17.490166
