14 15 1 7675 1564 0 10
8 35 13.555275
27 6 14.715951
3 29 8.406314
34 23 8.223698
13 10 17.178986
19 38 19.665274
20 30 1.751370
17 32 16.455077
46 45 18.222463
28 24 17.184020
6 32 5.641013
31 8 12.833381
36 23 14.227868
17 29 2.002669
0 2 4.065282 12.315697
1 11 17.885826 7.917069
2 10 13.050755 6.381379
2 5 9.485177 34.169726
2 4 35.753486 37.834259
3 11 13.342608 16.378646
3 9 14.777675 6.737938
4 11 14.054482 26.873750
5 7 8.080916 11.797528
6 11 14.283436 25.012117
6 10 43.791822 22.242797
6 9 33.018588 12.689324
7 8 9.002780 53.982044
11 13 49.032048 38.352282
12 13 11.548308 36.297606
