18 25 1 37096 1744 0 10
41 8 0.138369
27 17 16.659629
13 27 18.124614
42 11 4.483185
48 2 14.167874
7 5 11.294250
22 5 15.858097
39 14 2.520754
33 41 9.666854
45 39 14.731148
11 40 1.073690
40 26 14.393302
43 2 3.313110
31 24 6.911417
39 48 15.280659
27 1 1.279490
23 33 15.975808
12 39 2.491017
0 15 36.754404 30.327525
0 12 39.494049 10.643949
0 4 14.914210 11.648522
0 3 9.615068 4.754523
1 13 8.670288 9.055441
1 5 12.973017 35.174345
1 4 25.750302 50.120810
2 17 42.418631 13.154741
2 10 40.041776 22.875148
2 8 26.603506 34.497804
2 4 44.821392 82.877952
3 7 49.027888 5.382331
4 12 21.714151 8.080465
4 8 19.006293 55.412503
6 15 6.245951 9.593529
6 13 21.790601 31.634017
7 16 9.381646 46.201618
8 16 6.173335 15.696529
8 13 36.460252 25.434804
8 11 30.455317 21.779837
9 14 41.192782 20.579882
9 11 42.237636 26.026122
10 17 48.050424 1.893436
10 16 3.901347 23.521649
11 13 5.310523 16.243399
