19 20 1 41071 1169 0 10
9 29 18.224925
1 5 12.495531
4 16 5.165885
29 49 9.665385
43 37 3.218087
14 32 19.131089
11 15 12.015727
35 23 17.275620
18 13 3.664809
14 20 5.391181
41 21 0.633745
36 19 11.645743
49 25 7.319805
20 11 5.812141
36 25 0.610616
44 20 19.026904
49 12 18.223179
26 5 14.166765
29 39 17.308027
0 11 48.955458 36.430439
1 9 48.604112 35.477383
1 3 10.635953 88.345849
2 15 45.916064 75.346670
2 8 0.994114 25.595765
2 5 30.488010 22.861360
3 5 41.821311 43.781712
4 14 20.719889 25.951842
6 13 41.230445 19.671425
6 8 43.055578 7.390652
7 16 14.237160 17.944248
7 11 29.506825 7.804209
10 18 9.170294 35.710825
10 17 30.103934 35.544009
10 15 16.450278 3.461318
10 12 17.992312 13.125540
11 14 12.740237 7.848688
12 15 0.103452 9.418157
12 14 10.312348 19.077809
13 16 12.760478 55.724420
