17 22 1 46855 781 0 10
31 19 6.718472
24 47 4.020303
8 34 2.904852
22 32 7.536185
7 13 8.840197
16 49 12.185341
30 2 5.793647
34 18 1.709288
33 45 10.901466
41 0 17.451279
11 30 15.567413
19 29 15.698572
33 27 6.269892
29 22 3.439711
34 37 1.788924
38 11 14.198761
6 23 0.922305
0 13 39.667342 6.355149
0 7 35.023427 4.158092
0 3 26.832668 27.331672
1 8 40.403019 15.403801
1 3 41.640899 23.069493
2 13 47.042643 45.420330
2 4 45.606234 27.862379
3 14 26.314669 16.598094
4 15 32.679285 32.846532
4 11 33.331718 39.366065
4 10 2.688381 33.937718
5 16 40.791601 33.754269
5 15 49.831811 80.447354
6 10 0.206191 38.213983
7 13 41.963234 6.954321
7 11 42.434179 19.535576
9 12 18.257166 45.974758
10 16 18.060913 13.326310
10 11 10.996448 15.332775
11 16 21.313586 16.741522
12 15 2.358908 17.647254
12 14 18.901259 13.739432
