16 20 1 37338 1153 0 10
3 9 9.531874
40 23 7.127421
6 47 2.730042
15 15 3.911407
28 26 10.209869
19 26 2.305306
15 38 9.895454
31 15 14.183988
14 48 1.145882
38 11 3.882119
23 13 2.850355
5 15 17.205645
30 39 18.380951
15 33 7.216913
1 33 7.216777
4 4 5.199096
0 3 34.212015 20.343145
1 15 36.637897 69.691907
2 8 20.599410 14.079789
2 5 18.424714 45.910292
3 7 37.458193 23.740731
3 6 49.150109 30.042411
4 10 30.295445 25.905665
4 7 16.825603 19.016297
4 6 40.217084 34.716277
5 13 23.638670 12.352043
6 14 1.342757 28.537009
6 13 48.845053 5.909864
7 13 16.224528 29.404637
8 11 7.000433 62.841337
9 12 9.901107 49.077731
11 15 10.081233 15.463102
11 14 5.601588 34.707205
11 13 31.432264 39.831376
12 15 39.661800 66.447970
12 13 0.390782 32.264777
