10 16 1 42458 1206 0 10
13 31 7.195970
30 28 12.034259
22 23 17.644636
35 16 0.238219
0 19 11.625986
8 0 14.116643
23 35 10.834228
21 8 16.081462
29 14 15.972450
29 32 5.803561
0 9 28.578232 17.557576
0 2 37.229724 12.678746
1 9 45.847695 5.571673
1 8 37.105728 16.635196
1 6 28.724183 18.921316
2 8 36.552476 12.794719
2 7 6.334590 24.133705
2 6 15.176125 23.748999
3 8 0.911900 7.315880
3 6 21.801240 34.973380
4 9 45.804674 43.480757
5 8 12.519513 26.191317
5 7 30.951851 29.429710
6 9 23.485791 13.122739
7 9 37.742245 36.002155
7 8 25.916081 17.598939
