13 14 0 41004 1373 0 10
36 30 3.009956
28 4 4.102701
28 24 9.879842
31 18 9.028679
4 43 9.489254
8 10 14.060941
15 3 1.831533
32 22 5.679716
1 22 18.843859
33 36 1.458569
46 11 14.783068
27 32 19.241385
28 16 5.327707
0 12 14.914034 16.217417
0 9 43.820147 11.027850
1 8 43.841818 52.763119
1 5 13.530924 22.159868
2 12 41.988870 9.442934
3 12 18.169982 4.946595
3 9 30.955385 30.410992
3 7 24.780182 7.632325
3 4 3.272377 67.807452
4 8 2.394608 34.919084
5 7 4.876770 41.844157
6 7 13.124335 38.812585
8 11 40.317031 33.124828
10 12 13.102022 22.505273
