10 16 0 48690 281 0 10
13 31 0.045889
30 28 6.092191
22 23 9.698893
35 16 3.933168
0 19 11.138376
8 0 7.816260
23 35 4.204190
21 8 8.517652
29 14 4.868942
29 32 8.084574
0 9 43.169242 18.133599
0 2 49.577375 20.940337
1 9 25.409982 5.723746
1 8 43.294110 18.409703
1 6 47.881824 12.447806
2 8 7.512553 18.696826
2 7 31.340343 28.160597
2 6 26.810557 23.098832
3 8 6.965310 9.723478
3 6 24.798516 23.430288
4 9 2.246429 48.842908
5 8 1.091387 45.444581
5 7 17.874933 18.952003
6 9 22.589826 9.476282
7 9 32.804394 45.116374
7 8 45.726205 18.560252
