19 20 1 44020 580 0 10
9 29 0.395459
1 5 8.879787
4 16 15.418221
29 49 18.959881
43 37 12.963214
14 32 14.980413
11 15 4.873699
35 23 18.198880
18 13 13.531563
14 20 18.400510
41 21 6.261310
36 19 17.569611
49 25 12.033900
20 11 17.672255
36 25 14.278385
44 20 9.278466
49 12 6.460614
26 5 6.354484
29 39 0.323650
0 11 7.567976 55.950915
1 9 20.716222 29.891915
1 3 3.765381 54.624416
2 15 18.314640 78.570586
2 8 48.961535 24.978981
2 5 1.225025 19.046905
3 5 22.673664 45.320548
4 14 47.349886 24.942654
6 13 27.221610 10.849837
6 8 0.578899 8.668301
7 16 5.535409 21.739471
7 11 4.974543 5.461645
10 18 10.412811 37.044945
10 17 8.816324 39.771188
10 15 6.556714 4.842354
10 12 23.727125 10.666125
11 14 34.922095 7.694963
12 15 16.493458 13.356306
12 14 42.169167 23.058744
13 16 25.917863 49.217933
