16 20 1 9933 505 0 10
3 9 15.159255
40 23 10.067321
6 47 10.415546
15 15 11.666008
28 26 17.091569
19 26 18.122581
15 38 3.451744
31 15 8.229301
14 48 10.277491
38 11 14.125732
23 13 12.003446
5 15 18.156054
30 39 2.583142
15 33 4.324991
1 33 4.285461
4 4 17.527223
0 3 11.394355 17.721796
1 15 17.314611 49.296419
2 8 18.899928 9.366822
2 5 33.567468 49.150934
3 7 42.379850 18.141863
3 6 29.579719 23.375865
4 10 36.367307 17.214595
4 7 49.694933 13.656084
4 6 35.924755 21.773521
5 13 4.264532 12.715785
6 14 37.489313 24.151774
6 13 6.924935 7.483778
7 13 4.846399 35.066878
8 11 29.261500 35.789014
9 12 13.028722 38.240307
11 15 31.704111 16.143802
11 14 33.630947 27.445875
11 13 32.513639 40.778405
12 15 48.521878 45.807405
12 13 9.224197 21.351459
