15 18 1 27020 1195 0 10
12 17 8.591419
10 2 5.287244
32 25 8.125987
1 32 18.498497
1 2 1.059026
23 20 18.649280
9 13 14.438697
31 1 10.613174
26 24 5.566925
37 29 0.477413
2 14 2.522916
22 20 12.827598
5 21 12.195864
34 28 3.739753
41 20 5.322683
0 13 1.248105 48.891235
0 5 47.739770 14.995153
1 11 11.963255 39.803982
1 8 15.857007 37.979137
1 4 3.827569 12.234305
2 14 2.156105 15.717044
2 13 39.621543 5.672008
2 9 21.733224 8.495341
3 12 29.555578 14.303164
5 12 7.346333 33.188447
5 8 38.671390 8.220314
6 12 8.736078 16.715605
6 11 44.636609 15.529258
6 10 34.657698 9.198521
7 11 24.392751 31.588787
8 11 24.511837 11.083407
9 13 13.722501 4.783948
12 13 17.637842 43.109453
