10 16 1 46835 284 0 10
13 31 7.372747
30 28 13.739307
22 23 7.893186
35 16 5.294248
0 19 17.037022
8 0 19.059201
23 35 0.648819
21 8 2.883875
29 14 15.321451
29 32 3.834656
0 9 21.427808 31.908307
0 2 48.219302 16.020368
1 9 35.427745 7.914490
1 8 2.044281 15.593873
1 6 23.201224 12.285221
2 8 32.172728 21.810109
2 7 29.144080 29.101549
2 6 11.992764 20.385291
3 8 19.680743 9.113245
3 6 19.822173 29.315388
4 9 33.657748 59.560774
5 8 13.439452 27.344002
5 7 46.762995 29.580262
6 9 48.515416 8.195742
7 9 49.391083 27.308257
7 8 3.491957 11.620411
