10 16 0 10775 322 0 10
13 31 8.407754
30 28 7.304056
22 23 10.608104
35 16 3.696271
0 19 13.260306
8 0 0.174567
23 35 16.882907
21 8 6.470315
29 14 2.142068
29 32 1.933637
0 9 12.447366 23.476204
0 2 39.124735 13.577950
1 9 42.845845 6.799557
1 8 24.017762 22.118573
1 6 23.669457 17.084820
2 8 13.716511 15.969837
2 7 13.964200 17.473708
2 6 46.576877 21.742143
3 8 25.926035 9.226699
3 6 18.337529 35.032643
4 9 48.965994 62.238848
5 8 24.440138 43.712527
5 7 19.748434 17.769725
6 9 0.413937 10.045744
7 9 30.231725 43.474599
7 8 9.144489 11.049606
