19 20 0 35041 603 0 10
9 29 2.516654
1 5 7.066447
4 16 4.524907
29 49 15.406526
43 37 9.559484
14 32 14.520590
11 15 8.921142
35 23 0.951837
18 13 8.702036
14 20 1.640534
41 21 18.592955
36 19 3.929243
49 25 7.387674
20 11 18.243129
36 25 18.453190
44 20 11.512567
49 12 17.802364
26 5 0.202413
29 39 12.290346
0 11 26.831649 54.442012
1 9 18.862557 35.524502
1 3 49.286620 91.808249
2 15 30.413291 42.199724
2 8 19.386577 15.235586
2 5 21.516466 23.251864
3 5 29.283432 34.314875
4 14 14.194529 23.013870
6 13 19.130206 10.475667
6 8 5.561733 12.594209
7 16 40.598716 32.363334
7 11 0.708405 4.291668
10 18 47.651943 25.556682
10 17 37.849320 42.477946
10 15 47.347412 5.828574
10 12 36.700316 12.267102
11 14 8.060113 8.901487
12 15 12.196202 7.857777
12 14 8.050742 14.910151
13 16 10.551707 53.745430
