17 22 1 7700 939 0 10
31 19 17.021698
24 47 15.126093
8 34 16.327545
22 32 2.242000
7 13 12.352964
16 49 0.121616
30 2 17.484342
34 18 6.654358
33 45 1.535728
41 0 2.821385
11 30 8.808563
19 29 7.446798
33 27 12.498477
29 22 14.430356
34 37 4.753859
38 11 15.730843
6 23 14.768100
0 13 17.967271 5.492559
0 7 39.614705 5.104680
0 3 15.641586 16.123144
1 8 26.964497 18.184166
1 3 39.703716 19.573793
2 13 18.712353 42.816783
2 4 4.126395 25.074292
3 14 47.448354 15.929315
4 15 16.871597 58.988443
4 11 45.249298 31.332305
4 10 44.966659 21.160541
5 16 17.635914 55.205790
5 15 17.705614 58.827577
6 10 3.063958 66.919155
7 13 38.209215 10.192527
7 11 5.758345 33.476060
9 12 20.696278 31.638884
10 16 7.162345 16.408600
10 11 43.990534 13.921562
11 16 1.011497 24.090261
12 15 22.639647 28.059426
12 14 43.327373 14.014320
