13 14 1 1937 342 0 10
36 30 19.036143
28 4 12.931922
28 24 18.022052
31 18 3.710491
4 43 12.472762
8 10 1.099038
15 3 8.183770
32 22 9.189743
1 22 3.202998
33 36 6.170020
46 11 8.254240
27 32 5.232088
28 16 18.100573
0 12 33.699932 21.511681
0 9 42.734757 9.277469
1 8 4.682454 54.038764
1 5 21.135470 29.363633
2 12 19.715440 9.900595
3 12 18.884982 5.392182
3 9 37.934471 29.269846
3 7 3.991497 4.315586
3 4 34.456215 60.432089
4 8 14.445898 21.884328
5 7 10.858081 42.670265
6 7 32.258939 48.760804
8 11 18.602162 45.304872
10 12 46.742555 33.726323
