15 18 0 1026 479 0 10
12 17 3.732304
10 2 5.021579
32 25 11.094266
1 32 5.040982
1 2 2.320847
23 20 2.497468
9 13 15.350763
31 1 12.220115
26 24 10.951488
37 29 15.521172
2 14 5.215628
22 20 2.681885
5 21 5.608446
34 28 5.763878
41 20 6.651297
0 13 10.916264 44.475075
0 5 38.162542 12.928766
1 11 49.407727 24.141926
1 8 40.510904 27.245688
1 4 35.734217 15.606501
2 14 2.147836 15.923561
2 13 26.871280 7.081611
2 9 8.353243 11.391556
3 12 1.507054 20.179380
5 12 48.804494 31.039797
5 8 42.332578 5.730917
6 12 37.859459 15.595483
6 11 25.984332 20.585500
6 10 26.416012 7.198139
7 11 15.308224 37.845123
8 11 30.413893 10.526756
9 13 49.740644 4.820860
12 13 32.022534 40.916634
