13 14 1 37596 303 0 10
36 30 15.480361
28 4 18.347289
28 24 10.865922
31 18 18.066530
4 43 3.623763
8 10 6.389591
15 3 5.644521
32 22 6.178401
1 22 19.388534
33 36 19.914570
46 11 12.039482
27 32 9.038332
28 16 3.110221
0 12 18.663054 21.016003
0 9 38.931160 13.041523
1 8 35.966398 46.618695
1 5 20.546571 28.474192
2 12 7.887417 11.236949
3 12 4.850990 5.206227
3 9 30.093701 24.259496
3 7 26.227484 7.072421
3 4 2.694071 56.422956
4 8 22.536642 27.546782
5 7 10.094711 42.856770
6 7 45.832851 41.605985
8 11 47.042050 41.342806
10 12 23.992438 35.234952
