14 15 0 27458 451 0 10
8 35 8.048239
27 6 9.061203
3 29 0.992427
34 23 19.367119
13 10 10.970247
19 38 5.508258
20 30 0.417059
17 32 7.109198
46 45 2.582683
28 24 16.145293
6 32 17.135455
31 8 0.331799
36 23 1.663972
17 29 19.239886
0 2 34.804204 8.574225
1 11 0.938405 8.486852
2 10 19.921645 6.303307
2 5 13.873853 19.047979
2 4 45.241299 29.768541
3 11 37.848442 27.634211
3 9 41.506482 12.061727
4 11 37.379055 22.855594
5 7 33.220052 11.581818
6 11 44.043382 29.531870
6 10 37.457680 23.090671
6 9 32.680496 11.562805
7 8 14.270735 35.105166
11 13 48.069313 36.870807
12 13 27.203657 25.942259
