19 23 0 44051 803 0 13
17 13 14.138552
1 15 0.553916
6 1 13.097345
17 1 18.378505
22 15 15.651288
22 9 24.111913
16 17 12.924825
14 11 7.926642
3 14 1.556581
17 17 11.894658
8 11 13.494270
14 6 8.778419
21 13 15.179862
18 8 7.421276
20 16 16.765334
19 22 10.506444
21 14 23.461943
6 12 10.380274
19 6 1.282606
0 14 30.083844 6.250520
0 12 32.814500 7.140509
0 6 36.124874 5.977175
1 6 3.525511 15.624309
2 10 0.645002 17.866696
3 13 30.702829 10.950927
4 16 28.542580 2.232254
4 10 15.679115 16.568808
5 18 5.121345 5.078030
5 12 25.698439 7.547655
5 10 15.318081 16.471206
6 17 25.791345 11.781167
6 15 17.529531 11.157854
6 13 16.690693 10.938439
7 9 30.082561 8.647333
8 17 38.116504 4.994114
8 15 8.512265 21.525787
9 18 32.650296 15.860655
9 11 22.555174 21.580588
10 16 32.235823 22.994573
11 18 13.610554 7.320018
14 16 2.122282 2.814702
14 15 19.836172 11.210913
