17 20 0 4239 446 0 13
2 3 9.249750
18 10 22.700745
0 23 21.522210
23 5 15.578363
8 11 15.244412
21 19 18.971201
13 15 8.974116
13 9 11.975188
11 6 22.808951
4 2 9.572995
12 17 10.792108
9 9 12.509849
2 2 20.749942
10 12 0.308075
21 12 12.056685
18 20 2.087968
9 22 18.867500
0 12 25.348878 1.338369
0 8 42.581557 10.916937
1 14 3.857720 6.496265
1 4 48.550625 19.420790
2 7 42.183549 29.706366
3 5 11.874792 27.549769
4 13 46.732346 3.607323
4 9 26.063679 15.831900
4 8 11.531018 10.469680
5 14 27.719167 7.917350
6 14 30.502878 13.581420
6 13 48.625240 6.222857
6 11 48.356768 7.512107
7 8 2.703242 6.499015
8 16 44.301060 23.370917
8 11 39.388586 6.521594
8 10 47.975550 15.386174
10 16 9.736929 9.559279
10 15 28.592183 6.954163
15 16 29.578383 10.747694
