18 23 1 9017 579 0 13
2 14 5.553454
19 19 4.012937
4 11 18.493284
12 14 18.687511
15 24 16.498767
15 10 1.426182
15 17 8.004400
24 15 12.003434
11 12 19.947389
22 1 7.346520
21 6 0.694857
20 9 10.855550
6 1 8.729589
13 4 20.812557
5 5 24.809430
13 12 10.017071
0 11 21.426781
15 21 0.217077
0 16 0.710732 7.073817
0 8 41.650732 12.089946
0 7 7.861222 26.003038
0 5 38.309955 16.256302
0 3 27.743496 18.204724
1 11 23.229839 17.752785
2 14 49.430317 9.375767
2 5 14.054894 17.949974
3 15 14.253247 3.882053
3 13 2.814139 13.448193
3 6 6.802037 7.489119
3 4 39.649829 14.095913
4 10 34.966356 29.793641
4 8 28.131999 20.561115
5 15 24.128504 3.111298
5 12 3.096692 19.999677
5 10 44.133089 10.793468
5 9 33.876092 21.605737
5 7 4.506779 10.706284
9 13 43.017933 13.696339
11 15 10.509455 12.527989
12 14 9.318601 5.462931
15 17 47.503484 11.052348
