12 13 1 34821 632 0 13
20 23 19.287099
1 19 16.785413
21 4 17.371007
3 22 16.486640
16 22 23.046378
0 19 11.758534
2 18 16.955648
22 8 20.664624
15 22 2.892970
9 12 4.744388
17 12 7.181119
22 19 3.464108
0 8 26.225911 10.051962
0 4 15.651004 6.466992
1 7 25.520878 45.312164
1 5 10.358827 1.177727
2 7 37.081839 6.512557
3 8 49.159533 13.476966
4 10 14.096061 16.048231
4 8 34.436035 1.557427
4 5 7.900962 27.872400
5 6 24.183592 3.316133
7 10 8.893005 11.714104
9 10 37.564542 9.145100
10 11 41.068169 14.178365
