17 20 1 8392 603 0 13
2 3 21.310845
18 10 3.433938
0 23 2.692038
23 5 4.165330
8 11 5.098122
21 19 22.064902
13 15 19.005419
13 9 3.928958
11 6 21.163101
4 2 4.008424
12 17 13.698285
9 9 5.255618
2 2 14.597091
10 12 16.460894
21 12 22.143577
18 20 22.575354
9 22 21.732380
0 12 18.426426 1.855703
0 8 14.055759 11.832388
1 14 11.034971 6.744376
1 4 28.417481 14.400151
2 7 29.802075 29.617150
3 5 35.793810 18.970206
4 13 38.288132 2.728907
4 9 17.888099 15.446062
4 8 36.746159 10.923963
5 14 37.802011 10.931808
6 14 35.942261 12.774481
6 13 32.773845 6.799104
6 11 40.639451 9.134856
7 8 46.260619 4.468578
8 16 7.118735 27.388007
8 11 27.711761 6.470189
8 10 2.087538 16.688471
10 16 19.072829 10.701840
10 15 13.410948 8.468773
15 16 40.634134 17.976325
