12 13 1 43534 1191 0 13
20 23 14.861477
1 19 3.859877
21 4 2.006561
3 22 17.565382
16 22 14.876272
0 19 11.287408
2 18 1.511652
22 8 18.508952
15 22 11.097433
9 12 18.055173
17 12 22.019842
22 19 16.464641
0 8 18.862764 9.083354
0 4 9.414661 7.931194
1 7 29.959255 39.083476
1 5 26.078920 1.031544
2 7 20.362788 7.495228
3 8 25.673106 21.325001
4 10 47.766104 11.520525
4 8 15.214885 1.108020
4 5 19.644221 16.815124
5 6 31.370198 2.442556
7 10 8.630337 9.907423
9 10 7.116518 10.640154
10 11 19.524266 13.971063
