19 23 0 20600 358 0 13
17 13 22.963495
1 15 0.228881
6 1 8.345609
17 1 9.870064
22 15 11.161201
22 9 15.897990
16 17 20.833467
14 11 9.311591
3 14 1.064028
17 17 11.671364
8 11 9.159475
14 6 18.774069
21 13 11.650478
18 8 8.120804
20 16 3.552423
19 22 18.944869
21 14 4.984615
6 12 0.565178
19 6 0.349645
0 14 35.172646 4.683163
0 12 12.030038 7.677950
0 6 39.661104 4.576434
1 6 41.074455 30.228495
2 10 49.249392 13.875683
3 13 49.358820 11.925201
4 16 34.781670 2.691995
4 10 14.916511 19.234061
5 18 47.846017 4.845441
5 12 25.727253 4.665990
5 10 29.926173 28.276938
6 17 37.522210 21.029370
6 15 10.287812 6.207296
6 13 41.116866 17.448367
7 9 45.757413 9.425971
8 17 25.448643 6.620957
8 15 37.790527 28.954418
9 18 36.427474 19.560828
9 11 37.356439 17.661689
10 16 45.482764 20.680094
11 18 11.825836 8.660583
14 16 31.782213 4.241445
14 15 10.891621 11.752810
