13 17 1 11500 1155 0 13
7 5 18.829422
5 8 15.001748
13 5 7.350256
14 8 7.375020
16 22 5.768715
19 13 24.301312
20 14 24.864505
13 16 6.758606
16 4 24.917412
14 17 18.422634
17 9 15.097869
11 10 18.674466
5 9 24.996472
0 12 4.909309 7.285004
0 3 48.873543 10.262177
1 12 23.970146 1.854151
1 11 12.750941 9.055476
1 8 3.209763 17.253014
2 10 13.233747 8.145697
2 9 10.143322 18.552980
2 5 0.034151 14.625492
3 5 33.321449 10.618918
4 5 5.090588 16.638576
5 11 2.443035 16.750000
5 10 46.624585 5.959391
5 6 30.145229 1.475648
7 9 39.017314 2.728284
8 11 33.808341 9.425561
8 10 41.789792 9.077301
9 11 6.384748 13.513070
