15 15 1 34375 275 0 13
3 16 24.840320
20 16 12.352378
3 17 3.412733
9 13 18.232826
14 10 15.052089
3 15 11.492104
23 18 8.435478
5 7 7.945642
11 6 23.262560
9 24 19.145463
19 19 7.052927
22 8 1.576571
12 17 7.676062
4 0 1.803595
12 19 3.493420
0 5 24.771989 1.400440
1 8 21.151853 21.626721
1 2 32.918937 30.901640
2 5 34.406177 3.999512
3 11 30.776312 26.064784
3 5 49.979266 10.377338
4 9 41.055156 25.188513
4 7 40.232589 18.653724
6 11 23.018514 18.237669
7 14 27.201450 26.967472
7 8 20.042262 6.462654
8 14 19.013975 24.531082
8 13 32.363331 12.274419
10 14 19.720524 11.636776
12 14 36.727020 3.908618
