14 16 0 23965 344 0 8
41 44 8.625358
22 21 3.915704
14 31 6.464379
37 19 6.645591
6 33 5.711216
21 10 0.583473
24 10 9.980735
34 4 9.232515
33 8 4.395053
47 38 9.325661
2 43 5.516636
35 20 9.675347
4 44 7.266325
4 46 2.420147
0 4 10.716021 65.812246
1 4 5.310110 29.877448
2 12 1.521320 27.113593
2 4 7.772164 16.038252
3 11 1.617619 2.935830
3 9 13.351846 31.000948
4 11 9.611558 33.988571
5 11 19.014048 20.541566
5 6 1.129800 5.132827
6 11 7.147606 19.954319
6 9 18.267887 62.362804
7 11 14.382453 22.695841
7 8 17.104658 7.572685
10 13 7.766188 5.955249
10 12 7.566426 4.075832
12 13 12.332192 3.260648
