19 30 0 25078 424 0 8
42 38 9.451394
1 40 2.705889
31 1 6.865791
17 1 1.349899
47 40 2.750599
22 34 1.450993
41 42 8.526363
39 36 6.845760
3 14 6.985307
17 17 6.373765
8 36 3.767947
39 6 8.445208
46 38 6.479224
18 33 9.197243
45 41 1.784929
44 22 5.700817
21 14 4.601566
31 37 5.190709
19 6 4.896004
0 14 6.183414 4.965832
0 12 17.979380 4.553789
0 7 18.300818 4.590895
0 6 4.431822 4.320690
1 18 12.799829 39.339033
1 10 1.833810 8.173038
1 6 5.686590 63.484440
2 18 14.402414 23.117505
2 16 18.467379 25.575887
3 18 4.879308 8.469556
4 10 4.202670 63.585915
4 7 9.328409 14.496519
5 18 10.809688 52.323330
5 13 8.562752 6.782152
5 12 3.279686 24.346647
5 10 3.421978 27.120912
6 17 1.123708 16.470374
6 13 14.928807 26.428728
6 12 2.359786 12.622007
7 12 19.875916 14.327485
7 9 19.635441 51.102538
8 15 6.862232 45.344234
9 18 17.275119 14.155445
9 16 16.509818 5.316161
9 11 12.719786 43.957460
10 16 8.180492 27.328741
11 18 13.804327 36.922456
12 14 14.083574 5.930678
13 17 10.407168 16.739340
14 15 4.626836 21.543788
