16 24 1 6961 1815 0 8
4 9 8.433344
1 19 1.194964
24 26 9.253300
4 4 8.268382
36 28 8.386115
13 9 8.809290
30 20 1.377576
31 45 9.303484
16 18 6.358424
37 38 2.876016
17 29 3.065048
46 22 1.451568
47 23 7.786933
4 24 9.079212
34 42 3.399136
26 49 6.200840
0 9 8.122788 78.614828
0 5 17.906489 11.386970
0 3 11.459843 9.795637
1 13 7.278071 9.763188
1 5 17.145313 20.133401
2 6 16.200928 9.133168
2 3 4.008104 57.243260
3 5 15.372671 11.441360
4 14 0.732262 18.666228
4 12 3.170263 19.278158
6 12 14.664585 33.101910
6 7 11.067691 27.243307
7 15 7.907326 6.536507
7 13 15.990482 58.099054
7 12 0.769100 35.453253
7 9 1.855265 13.088140
8 15 13.696540 47.054766
8 13 8.074437 26.672995
8 10 13.249211 13.893067
8 9 10.934561 51.261137
9 15 16.879591 23.641391
9 14 8.900507 6.783872
11 12 9.361151 1.476983
14 15 7.285728 12.901371
