13 18 1 4414 825 0 8
30 17 6.679347
1 26 7.394933
16 10 3.867393
22 35 4.331353
33 30 6.905288
8 11 2.262777
21 12 4.501089
47 18 4.733674
30 16 4.312567
17 16 4.074593
21 9 0.387026
17 10 5.863668
2 41 1.650843
0 10 14.743568 19.072356
0 9 5.243879 18.747967
1 12 15.161463 19.435906
1 2 8.841915 38.679531
2 11 3.640263 1.038276
2 9 7.583178 7.804755
2 5 0.010041 14.593771
3 9 3.520214 21.364889
3 4 19.403066 17.700605
4 6 4.088115 39.890638
5 11 5.541615 12.287185
5 9 11.663406 19.509545
5 6 7.366038 22.519797
6 9 2.692979 5.738466
6 7 12.015875 37.543564
8 9 19.817550 16.896532
9 11 14.752734 8.027833
10 11 12.616588 5.166546
