16 24 0 8003 979 0 8
4 9 1.637569
1 19 3.440838
24 26 9.106712
4 4 1.830150
36 28 0.572832
13 9 9.601022
30 20 6.459671
31 45 0.995082
16 18 2.214372
37 38 4.143489
17 29 7.984324
46 22 2.608713
47 23 3.352947
4 24 7.349534
34 42 4.683626
26 49 6.125454
0 9 18.621710 71.818421
0 5 4.675761 17.214152
0 3 4.780662 8.044458
1 13 8.698487 6.173860
1 5 1.583872 29.674828
2 6 2.730811 8.778261
2 3 8.248094 57.337541
3 5 1.844543 18.140871
4 14 13.453366 24.840498
4 12 16.275434 15.408810
6 12 18.424185 28.185989
6 7 17.084154 47.870249
7 15 14.234247 8.551744
7 13 13.417057 38.141571
7 12 11.668833 39.353563
7 9 1.628755 11.832347
8 15 3.921637 49.332685
8 13 2.468375 17.645606
8 10 7.480681 15.851363
8 9 6.697022 45.191949
9 15 11.857420 22.606917
9 14 7.633958 7.356958
11 12 4.667776 1.421675
14 15 15.235284 15.668038
